,poi_x,poi_y,poi_x_km,poi_y_km,poi_name,poi_area,place_name
156,-79.63653910415891,43.55710741375181,-8865.219169614074,4834.83892292645,St. Martin Secondary School,39515.43703082622,Mississauga
157,-79.67753735550733,43.591256851911474,-8869.783135952432,4838.629510562174,Century City Park,39356.50345706036,Mississauga
158,-79.71931545096872,43.64114862459135,-8874.43391531729,4844.16749732964,Horseshoe Park,39140.988568579676,Mississauga
159,-79.64609210038587,43.50983288026276,-8866.282618707055,4829.591449709167,Hillside Park,38961.32577462388,Mississauga
160,-79.70836285476297,43.55396524887833,-8873.214661355069,4834.490142625495,Crawford Green,38737.098511757715,Mississauga
161,-79.60110519275945,43.57778632740163,-8861.274631163174,4837.134282341582,Camilla Road Senior Public School,38110.12467241784,Mississauga
162,-79.60651507246583,43.59346095891518,-8861.876864381968,4838.874166439585,Cedarbrae Park,38084.34204655669,Mississauga
163,-79.64805264094151,43.59120876690463,-8866.50086804225,4838.624173126414,Sheridan College - Hazel McCallion Campus,37938.550903963915,Mississauga
164,-79.66633536289672,43.57091656939443,-8868.536118933025,4836.371739202781,Deer Run Park,37834.03346960423,Mississauga
165,-79.77776279047612,43.572666951407726,-8880.940331598591,4836.566031606258,Lisgar Middle School,37686.233073926844,Mississauga
166,-79.65017059347134,43.706874928114814,-8866.736640635823,4851.463117020744,Malton Village Park,37642.36586178147,Mississauga
167,-79.6574029758778,43.598210798156465,-8867.541756677692,4839.401398595368,Heritage Hills Park,37249.67455695017,Mississauga
168,-79.67422855717689,43.58046094460904,-8869.414797213489,4837.431164851603,Clover Meadows Park,37105.53697780076,Mississauga
169,-79.65092568878786,43.586217949304874,-8866.820698601554,4838.070192372841,Zonta Meadows,37057.27391962001,Mississauga
170,-79.57961117752666,43.57236664634402,-8858.881895893444,4836.532697744186,Janet I. McDougald Public School,36971.39873615992,Mississauga
171,-79.62780222500915,43.721745763205575,-8864.246571490243,4853.113779715819,Westwood Park,36603.13993618757,Mississauga
172,-79.64784546297017,43.718632427492246,-8866.477804783302,4852.76819945164,Lancaster Public School,36591.18865618024,Mississauga
173,-79.6654921360433,43.60593749216847,-8868.442250076476,4840.259061630701,Fairwind Senior Public School,35837.21339687934,Mississauga
174,-79.58552935525812,43.56327037427527,-8859.54071335669,4835.523011544555,Mineola Public School,35510.484298182906,Mississauga
175,-79.62608809739227,43.52173072639996,-8864.055753089804,4830.912110630396,St. Christopher School,35033.71413557024,Mississauga
176,-79.65331865975529,43.722508367702524,-8867.087086522619,4853.19842881498,Ascension of Our Lord Secondary School,35002.30662265558,Mississauga
177,-79.63530906112126,43.729425807434396,-8865.08223999308,4853.966264625218,Darcel Avenue Senior Public School,34867.31745321514,Mississauga
178,-79.7613216094021,43.563643497869144,-8879.110082880252,4835.564428263475,Osprey Woods,34681.37951190811,Mississauga
179,-79.72510098440179,43.62731345627476,-8875.077966684592,4842.631793646498,Meadowvale Village Public School,34600.081122610485,Mississauga
180,-79.61507371979692,43.58369641619155,-8862.829621561514,4837.7903021972625,John C. Price Park,34271.264285248835,Mississauga
181,-79.72542181805284,43.56654574968122,-8875.11368220746,4835.886578214615,Thomas Street Middle School,34233.54226221849,Mississauga
182,-79.61161624191016,43.60703548900411,-8862.44473166568,4840.3809392794565,Silverthorn Public School,34057.47922172058,Mississauga
183,-79.59607219968892,43.63326526927664,-8860.71435334157,4843.292444889707,Rockwood Village Park,34053.912954664724,Mississauga
184,-79.56793121901443,43.56244320916896,-8857.581671231905,4835.431196217754,Adamson Estate,33707.29782637265,Mississauga
185,-79.6245687955727,43.566014196080864,-8863.886622891949,4835.827575764976,Iroquois Flats,33606.61183658552,Mississauga
186,-79.58957342133158,43.627250046088626,-8859.990902836053,4842.624755115838,Forest Glen Public School,33399.651180887195,Mississauga
187,-79.59629909394558,43.56891220615288,-8860.739611437115,4836.14925488297,Queen Elizabeth Senior Public School,33391.94805327388,Mississauga
188,-79.5932585995203,43.606337199636194,-8860.401140557198,4840.303429159618,Applewood Heights Park,33362.15525845449,Mississauga
189,-79.69782724460275,43.544667506068215,-8872.041826696423,4833.458093173572,Pheasant Run Park,33361.39098034513,Mississauga
190,-79.77519732405496,43.5761967529758,-8880.654741311122,4836.957839580314,Forest Park,33244.537018887,Mississauga
191,-79.72226318331923,43.58495301181704,-8874.76205983028,4837.929784311692,Dolphin Senior Public School,32947.2340978667,Mississauga
192,-79.56999052186652,43.583757777008984,-8857.810914884702,4837.797113247997,Allan A Martin Senior Public School,32745.0605883671,Mississauga
193,-79.61813531970752,43.61287681502142,-8863.17044192516,4841.029326467378,Allison's Park,32660.780108540406,Mississauga
194,-79.61375444376296,43.54685040381568,-8862.682758434135,4833.700394823541,Tecumseh Public School,32543.459093805428,Mississauga
195,-79.70910014937702,43.58880060476954,-8873.296737728799,4838.356867129419,Hazel McCallion Senior Public School,32454.103315464436,Mississauga
196,-79.72970244738241,43.595462440289154,-8875.590206145056,4839.096330872096,Philopateer Christian College,32377.94408289168,Mississauga
197,-79.78903901246834,43.58275709333739,-8882.195611906987,4837.68603736045,Kindree Public School,32316.08167430826,Mississauga
198,-79.66551981943637,43.530060693548606,-8868.445331819476,4831.836736983895,Sheridan Park Public School,32282.51211485822,Mississauga
199,-79.5962223726259,43.64239122222637,-8860.731070743088,4844.305425667128,Woodcreek Park,32178.064866808367,Mississauga
200,-79.72858172817591,43.62450476566406,-8875.46544656227,4842.32002898871,Old Ridge Park,32015.57901548395,Mississauga
201,-79.70633956320147,43.60804314061058,-8872.98942651515,4840.492788607775,Swinbourne Meadows,32013.715307964663,Mississauga
202,-79.59309475357857,43.583614282151046,-8860.38290106312,4837.781185318766,Munden Park Public School,31990.46743261034,Mississauga
203,-79.75213719667931,43.59163461898811,-8878.087664871538,4838.67144270768,St. Teresa of Avila Separate School,31890.570621860337,Mississauga
204,-79.72422444688151,43.56546376031218,-8874.980389651297,4835.766477394652,Middlebury Green,31878.655040163147,Mississauga
205,-79.68070376032344,43.552999439225026,-8870.135623302966,4834.382937753978,St. Mark Separate School,31649.450561102352,Mississauga
206,-79.78842906432617,43.58108977947708,-8882.127711869853,4837.5009655219565,St. Albert of Jerusalem Elementary School,31508.282364417686,Mississauga
207,-79.64435792324838,43.62208970380246,-8866.089568373933,4842.051957122073,Red Brush Park,31456.388389121425,Mississauga
208,-79.63537602301146,43.72769076837259,-8865.089694257658,4853.773675289357,Corliss Public School,31397.774864173723,Mississauga
209,-79.77809074546312,43.579484283304694,-8880.976839875699,4837.322755446821,St. Therese of the Child Jesus Elementary School,31383.04530255174,Mississauga
210,-79.66528799524124,43.57297698145178,-8868.41952491825,4836.6004449411475,Deer Wood Park,31367.754207461443,Mississauga
211,-79.58356901851174,43.59104952261815,-8859.322486709745,4838.6064970106145,Westacres Park,31096.14918842969,Mississauga
212,-79.7087101417711,43.53171127581786,-8873.253321692102,4832.019951615783,Thorncrest Park,31071.467118391593,Mississauga
213,-79.66382886933775,43.60561636573536,-8868.257093563547,4840.223416596625,Hawthorne Valley Park,31056.157844479647,Mississauga
214,-79.72252504769229,43.5652106357554,-8874.791210834153,4835.73838056885,Middlebury Public School,31000.167084294866,Mississauga
215,-79.63556405028861,43.577164662362506,-8865.110625642177,4837.065277522238,Chris Hadfield Public School,30754.457822298034,Mississauga
216,-79.6209365419606,43.58947498515963,-8863.482276787596,4838.431723352719,Thornwood Public School,30647.382053390713,Mississauga
217,-79.65487043733626,43.615144135117504,-8867.259831954709,4841.280998998043,Bristol Road Middle School,30640.1719685827,Mississauga
218,-79.60246293788924,43.60187603382708,-8861.425776708767,4839.808239754806,Cherry Hill Park,30595.26620850048,Mississauga
219,-79.67289782864114,43.59641814949382,-8869.26665918216,4839.202414593814,Ceremonial Green Park,30562.067047481214,Mississauga
220,-79.75939400089109,43.56476167632814,-8878.895499573197,4835.688546072423,Lisgar Green Park,30483.717837073607,Mississauga
221,-79.68472800658482,43.58302977339032,-8870.583606421029,4837.716304846325,Sherwood Mills Public School,30452.310133698098,Mississauga
222,-79.74117987374362,43.55152347377889,-8876.867884725014,4834.219105589457,Ruth Thompson Middle School,30259.93255311723,Mississauga
223,-79.66026558547755,43.61820166492798,-8867.860425240946,4841.620384807005,Barondale Public School,30118.918700880375,Mississauga
224,-79.66339760456094,43.61766477919492,-8868.20908473733,4841.560790490636,San Lorenzo Ruiz Elementary School,29884.46875572522,Mississauga
225,-79.74821411619621,43.62440874984085,-8877.650943629078,4842.309371232334,Samuelson Park,29778.122587008977,Mississauga
226,-79.67370909802904,43.52207650105466,-8869.35697050169,4830.950491617067,Thorn Lodge Public School,29749.586207566448,Mississauga
227,-79.65280589167018,43.71579124117145,-8867.030004666616,4852.452827770031,Marvin Heights Public School,29623.2833781742,Mississauga
