,poi_x,poi_y,poi_x_km,poi_y_km,poi_name,poi_area,place_name
25,-75.83805614257665,44.91576274941083,-8442.368247847775,4985.649665184602,Main Street Family Restaurant,240.6632314176215,Merrickville-Wolford
26,-75.84110601202671,44.914518034609436,-8442.707762364826,4985.511501841647,Village of Merrickville-Wolford,226.1894125118535,Merrickville-Wolford
27,-75.836995564173,44.91547774858876,-8442.250183199301,4985.618030093353,The Merry Christmas Shoppe,220.64168918454536,Merrickville-Wolford
28,-75.8410776722158,44.915501393923186,-8442.704607548736,4985.620654725473,Violets on Main Village Barkery,217.34320217721304,Merrickville-Wolford
29,-75.83627885092005,44.91464669847197,-8442.170397963271,4985.525783530388,Quickie,211.92192041850583,Merrickville-Wolford
30,-75.83626043895754,44.91409131898524,-8442.168348325193,4985.464136407362,Chaiya,206.75860603458116,Merrickville-Wolford
31,-75.83745999037241,44.91545382756815,-8442.301883588247,4985.615374860065,Merrickville Veterinary Services,186.25658461952008,Merrickville-Wolford
32,-75.83567895974602,44.9163928865671,-8442.103617477886,4985.719610408948,Stella Luna Cafe,181.6174959908154,Merrickville-Wolford
33,-75.83638884276293,44.91519197339193,-8442.182642365211,4985.586309046504,The Village Bean Coffee House,155.69020223986,Merrickville-Wolford
34,-75.83795014742306,44.915826054602455,-8442.356448361283,4985.656692060873,Di Luca Italian Restaurant,76.41918177256439,Merrickville-Wolford
35,-75.83934950000203,44.91982284528081,-8442.512225689727,4986.1003358261705,Uncle Fester's Place,40.64987102310473,Merrickville-Wolford
36,-75.8366240500002,44.91403784527905,-8442.208825870071,4985.458200825974,Bob's Fresh Cut Fries,23.298813821908077,Merrickville-Wolford
37,-75.90958617259827,45.35098364635475,-8450.33104231981,5033.959184745377,The Marshes Golf Club,727348.3530692427,Kanata
38,-75.91186968556046,45.320762016053166,-8450.585245266277,5030.604583781901,Kanata Golf Club,707450.847423541,Kanata
39,-75.97751230674422,45.34638030104248,-8457.892647499073,5033.448213415715,Loch March Golf & Country Club,620230.5720394738,Kanata
40,-75.92422297325113,45.40610398299503,-8451.96042560529,5040.077542112448,Sheila McKee Memorial Park,470100.08509481273,Kanata
41,-75.90245224480819,45.294548185995744,-8449.536886344293,5027.694848645528,Walter Baker Park,442966.2863911181,Kanata
42,-75.92335314223939,45.33099916960314,-8451.863595147232,5031.740907825949,Beaverpond Park,193726.75387457068,Kanata
43,-75.91017162346651,45.354435778367026,-8450.396215295916,5034.3423713987395,The Marchwood,150479.53652793806,Kanata
44,-75.9078105938843,45.36117315742025,-8450.133383121794,5035.090220473648,A Range,117016.76863668754,Kanata
45,-75.89712876989752,45.320872019367194,-8448.944271793762,5030.616794149759,Beaverbrook Park,102167.16297159393,Kanata
46,-75.85619407086573,45.289220539585095,-8444.387380162843,5027.103479893945,Deevy Pines Park,100348.16100936073,Kanata
47,-75.8957249262812,45.322924945875634,-8448.78799451855,5030.844668992196,Earl of March Secondary School,87832.4486336164,Kanata
48,-75.8910804114048,45.304493010250624,-8448.270962477995,5028.79872413782,Hazeldean Woods Park (Tamblin Park),83978.18704264423,Kanata
49,-75.8785814946048,45.2943939014318,-8446.8795705609,5027.6777230589305,A.Y. Jackson Secondary School,79612.77958614423,Kanata
50,-75.92174285007411,45.32205099787985,-8451.6843358131,5030.747660764663,Whalen Park,77987.39937279743,Kanata
51,-75.87799067515527,45.290358332900766,-8446.81379994896,5027.229774951985,Clarence Maheral Park,77868.65800294066,Kanata
52,-75.91578784135298,45.333733551989965,-8451.021418287255,5032.044424270886,Kimmins Court Park,76360.53991996178,Kanata
53,-75.92618770323377,45.31058935354536,-8452.179141311686,5029.475418243535,Insmill Park,74762.2436112465,Kanata
54,-75.89905314558942,45.28877892019755,-8449.15849522016,5027.054460141928,Kevin Haime Golf Centre,70391.94690936085,Kanata
55,-75.92416493798257,45.32120076110354,-8451.953965061157,5030.653284482493,All Saints High School,66925.1738277203,Kanata
56,-75.88885853830212,45.31225149670699,-8448.02362134233,5029.659916134476,Cattail Creek Park,66910.5085760025,Kanata
57,-75.91101640089568,45.36530832837848,-8450.490256764107,5035.549224450012,A2 Range,61868.959363410795,Kanata
58,-75.92975471197796,45.340426521355155,-8452.5762242921,5032.787343870422,Richcraft Recreation Complex,61109.89001258201,Kanata
59,-75.85910107604322,45.27867104151334,-8444.710990886208,5025.932485607981,Maurice-Lapointe Elementary Public School,52863.78485482275,Kanata
60,-75.88603626253399,45.306245772876984,-8447.709442781546,5028.993280789346,Hewitt Park,49312.48225718772,Kanata
61,-75.8721347007699,45.281245432140224,-8446.161907024407,5026.218242967565,Kristina Kiss Park,45011.180158130795,Kanata
62,-75.86291341984376,45.29323552511681,-8445.135384810428,5027.549143287966,J.J. Clarke Park,41109.08168992492,Kanata
63,-75.884638670935,45.291122926195136,-8447.553861487155,5027.31464480766,Rickey Place Park,39944.13189362008,Kanata
64,-75.97826946503092,45.36132053143639,-8457.976935116707,5035.106578989439,Bannockburn Park,37110.89476204864,Kanata
65,-75.94144988870309,45.35141423198784,-8453.878143060316,5034.00697975065,W.C. Bowes Park,36065.89855238098,Kanata
66,-75.89761042229266,45.28281475807703,-8448.99788982004,5026.39243814655,Bradley Commons Park,36065.09246197608,Kanata
67,-75.90185517738472,45.32583059096575,-8449.470420201644,5031.167195597199,Gow Park,35235.56354028071,Kanata
68,-75.93023783145831,45.31663540769411,-8452.63000563577,5030.1465302540455,Judy Laughton Park,34647.929772563795,Kanata
69,-75.92283484802701,45.31683765476035,-8451.805898117214,5030.1689796783985,Jim Malone Park,34635.889479732155,Kanata
70,-75.89396039229246,45.328199728165465,-8448.591564830389,5031.430169826367,Roland Michener Public School,34466.47101214642,Kanata
71,-75.92096204572806,45.32754565753809,-8451.597415892493,5031.357567986728,Walden Park,34081.21408837068,Kanata
72,-75.9935174330854,45.37641665649936,-8459.6743541685,5036.782248871429,Trevor Vance Park,33465.27406608336,Kanata
73,-75.88192387821037,45.27565340918908,-8447.251648046256,5025.5975284199885,Rouncey Park,32823.97008331266,Kanata
74,-75.90313137820988,45.30910586207918,-8449.612488153702,5029.310750690789,McGibbon Park,31861.33064459971,Kanata
75,-75.91131256380096,45.33501494839858,-8450.523225914887,5032.186659272243,Logan Lea Park,31594.638269730298,Kanata
76,-75.84725421835853,45.28363789320006,-8443.39218684189,5026.4838061452065,Roch Carrier Elementary School,30877.382713922074,Kanata
77,-75.92719074453564,45.357183934232054,-8452.290800872452,5034.647416699758,South March Public School,30474.417550520982,Kanata
78,-75.93034797905523,45.32443126441021,-8452.642267376406,5031.011870349533,St. Gabriel School,30050.106200067745,Kanata
79,-75.85481696678417,45.300047444363265,-8444.234079559381,5028.3052663243225,Mattawa Park,29697.528414825832,Kanata
80,-75.94249390724033,45.353188518042415,-8453.994364247901,5034.203925502708,Jack Donohue Public School,29390.33537857768,Kanata
81,-75.9637687275479,45.3808155502746,-8456.36269851936,5037.2705260804805,Greebriar Park,28693.052461871346,Kanata
82,-75.8615931427896,45.28503323711843,-8444.988410248481,5026.638689320145,Bridlewood Community Elementary School,28663.313253797267,Kanata
83,-75.85436095684794,45.27392406534292,-8444.18331607727,5025.4055712530635,Meadowbreeze Park,28590.635060796274,Kanata
84,-75.87697737863056,45.2926638164726,-8446.700998766531,5027.485683628458,Hope Cloutier Park,28584.714186075384,Kanata
85,-75.94135228354493,45.33682868895904,-8453.867277556505,5032.387984474453,St. Isabel Catholic Elementary School,28425.869396046764,Kanata
86,-75.93845353094812,45.338778177541215,-8453.544585518675,5032.6043777070745,Kanata Highlands Public School,28325.171898116314,Kanata
87,-75.88455479200715,45.29004271543051,-8447.544524001029,5027.194741412786,John Young Elementary School,28238.522943157193,Kanata
88,-75.88411654705546,45.2924201272596,-8447.49573813476,5027.4586341258155,St. Martin de Porres School,28117.06989808696,Kanata
89,-75.89720156922566,45.305026532187895,-8448.95237588777,5028.857945072857,Castlefrank Elementary School,28076.242628204418,Kanata
90,-75.90284347677944,45.32487917696903,-8449.580438678564,5031.061588643562,Stephen Leacock Public School,28061.25274969026,Kanata
91,-75.84941480307366,45.28288402265483,-8443.632705292963,5026.400126514685,Scisson's Park,27472.989986605422,Kanata
92,-75.90888841015263,45.330924133818456,-8450.2533667066,5031.732578853848,Varley Park,27091.9694647199,Kanata
93,-75.8982397904905,45.31476418453414,-8449.067951717194,5029.93882448329,Kanata Town Centre Stormwater Pond,26853.948180087475,Kanata
94,-75.85652794710764,45.29940053406291,-8444.424547599969,5028.233459280983,W.O. Mitchell Elementary School,25411.432722025147,Kanata
95,-75.93149787383102,45.347861867060054,-8452.770274812743,5033.612667243666,Morgan's Grant Woods Park,24839.81178944183,Kanata
96,-75.85924187067245,45.285561914761225,-8444.726664285128,5026.697372538496,Bluegrass Park,24766.064681550477,Kanata
97,-75.882269880046,45.311777910076465,-8447.2901653166,5029.607348018488,École élémentaire catholique Roger-Saint-Denis,24746.306863815356,Kanata
98,-75.94888153551507,45.366735923345146,-8454.705441415073,5035.707687491311,St. Isidore School,24617.412492558786,Kanata
99,-75.92239214658315,45.32738118452051,-8451.756616149783,5031.339311481776,École élémentaire catholique Saint-Rémi,24572.856310521336,Kanata
100,-75.8899735629659,45.310029108905844,-8448.147747002928,5029.413231088549,Katimavik Elementary School,24433.040915862886,Kanata
101,-75.88308719129027,45.30853119366198,-8447.381149221625,5029.24696249648,Pickford Park,24418.717681200917,Kanata
102,-75.84400288083206,45.282509246060215,-8443.030244697105,5026.358526312684,St. Anne School,24315.551101687026,Kanata
103,-75.90942983046371,45.33256548458973,-8450.313638157051,5031.91476878946,W. Erskine Johnston Public School,24001.89392912363,Kanata
104,-75.84614188601617,45.287231331472945,-8443.268360893206,5026.882677793497,Élisabeth-Bruyère Catholic Elementary School,23959.321897764657,Kanata
105,-75.93657200753388,45.34884449355155,-8453.335132450678,5033.721738784222,Julie-Payette Public Elementary School,23579.024315601502,Kanata
106,-75.89790974510836,45.30261555827128,-8449.031210735207,5028.590326968112,Stonegate Park,23241.403000129318,Kanata
107,-75.92865927884874,45.31421885483639,-8452.454279580721,5029.8782928868395,John Gooch Park,23166.71931587786,Kanata
108,-75.88444041770181,45.3139513280396,-8447.531791738984,5029.848597412396,Katimavik Woods,22692.898867475196,Kanata
109,-75.84200843635656,45.282964477544105,-8442.808221143649,5026.409057007396,Sawyer's Meadow Park,22542.175798660857,Kanata
110,-75.86552415905861,45.29765742512348,-8445.426014910563,5028.039974188707,Shetland Park,22116.99394290193,Kanata
111,-75.9162797094799,45.35353630009892,-8451.076173539012,5034.24252931098,Somerton Park,21680.686027617518,Kanata
112,-75.87785638076149,45.3022133305292,-8446.79885016275,5028.545679688741,Hazeldean Mall,21677.431871700574,Kanata
113,-75.93108031963611,45.30713745420074,-8452.723792262212,5029.092257416282,Riverchase Park,21321.634430543043,Kanata
114,-75.90024057109129,45.303128288221146,-8449.290680614453,5028.647239992547,Holy Redeemer School,20506.4966475925,Kanata
115,-75.93746707138234,45.34950202485825,-8453.434771853354,5033.7947247592665,Klondike Road Park,20338.38453338405,Kanata
116,-75.8957323839589,45.32739919900207,-8448.78882471469,5031.34131108923,Roland Michener Park,20319.4825531059,Kanata
117,-75.89802458268977,45.299644204505874,-8449.043994569607,5028.260506700152,Young's Pond Park,20180.761223578338,Kanata
118,-75.92587845083426,45.356211505141694,-8452.14471502532,5034.539477070728,Juanita Snelgrove Park,20106.215241242662,Kanata
119,-75.95523324336389,45.37674469099098,-8455.412519884512,5036.818660699999,March Central Community Centre and Park,19578.007527627495,Kanata
120,-76.03405450419442,45.38268425496975,-8464.186981461426,5037.477952301642,Saddlebrook Park,19478.9817580574,Kanata
121,-75.88993583419105,45.31603463356346,-8448.143546997982,5030.079844325544,Watt's Creek Park,19314.889623630712,Kanata
122,-75.92694029382425,45.296933948336736,-8452.26292044881,5027.959668265377,Canadian Tire Centre,19312.84536976754,Kanata
123,-75.85126684947075,45.27753075905363,-8443.838876949932,5025.805914254954,Grassy Plains Park,19204.2006337214,Kanata
124,-75.92872483813366,45.35860315109599,-8452.461577705877,5034.804949771655,Brookshire Park,19163.788013140584,Kanata
125,-75.84493097681222,45.28802072458484,-8443.133561269713,5026.970300428917,Stonemeadow Park,18213.894885301444,Kanata
126,-75.85370987448883,45.29423231907081,-8444.11083693797,5027.65978741686,Brian Parsons Park,18160.12171050195,Kanata
127,-75.86132976144381,45.280171257986176,-8444.959090373686,5026.099009636466,Huntsman Park,17828.834710508392,Kanata
128,-75.87330519184619,45.29457487659976,-8446.29220726151,5027.697811302573,Ravine Park (Kanata),16901.278588258727,Kanata
129,-75.8839819799422,45.29663801790184,-8447.480757989146,5027.926819987104,Glen Cairn Public School,16830.641988371444,Kanata
130,-75.8977284229151,45.324104340274346,-8449.011025767331,5030.975581770453,Sandwell Green Park,16130.564569657716,Kanata
131,-75.89447249198565,45.30844872559538,-8448.648572280335,5029.237808541087,Escarpment Park (Chimo),15916.97974528567,Kanata
132,-75.88443038600272,45.2951699956244,-8447.53067500021,5027.763869514309,Beaton Park,15832.599323087177,Kanata
133,-75.9252250322145,45.35289716789343,-8452.07197581115,5034.171585636171,Shirley's Brook Park,15155.882176236197,Kanata
134,-75.91868865118576,45.31240758937391,-8451.34433933865,5029.677242420505,Fentiman Park,15149.19979920295,Kanata
135,-75.88485989566222,45.31145845623771,-8447.578488445013,5029.571888642386,Larsen Park,14883.44027402811,Kanata
136,-75.90921764900183,45.29730980527126,-8450.290017904532,5028.00138838511,Bell Sensplex,14466.420646110077,Kanata
137,-75.90622130118786,45.32426879490369,-8449.956461469534,5030.993836234309,Craig Park,14401.510428408801,Kanata
138,-75.9202253690425,45.354752161001954,-8451.51540830718,5034.377489871217,Ravenscroft Park,14143.066163449068,Kanata
139,-75.93038280721635,45.32128298204071,-8452.64614448213,5030.662411006519,Keyrock Park,14072.217514996817,Kanata
140,-75.87919284940982,45.271014620824666,-8446.94762718915,5025.082622911538,Rubicon Park,14033.610526539616,Kanata
141,-75.90681351298693,45.31931140482094,-8450.022387079218,5030.443565935124,Sue Nickerson Park,13948.645815609263,Kanata
142,-75.90146714894396,45.305254660293784,-8449.42722448759,5028.88326729261,Sewell Park,12879.88679089399,Kanata
143,-75.87739002591064,45.28454881097792,-8446.746935074398,5026.584918018549,Kanata Montessori School,12704.460611941717,Kanata
144,-75.88424922268229,45.287694448206345,-8447.510507718214,5026.934083750904,Dog Bone Park,12526.303428084997,Kanata
145,-75.89411920324672,45.3175936888928,-8448.609243824627,5030.252899467101,Ed Hollyer Park,12196.637772706998,Kanata
146,-75.94053257779103,45.32092301643239,-8453.776027092275,5030.622454823995,Devonian Park,12139.304188146158,Kanata
147,-75.90003266908808,45.293093900690785,-8449.267536755553,5027.533422976677,West Baseball Diamond,11636.352109606727,Kanata
148,-75.89837935966891,45.294265657998025,-8449.083488697703,5027.663488037781,Kinsmen Baseball Diamond,11296.938492536628,Kanata
149,-75.87620435485353,45.27231421838484,-8446.61494498665,5025.226878240717,Bob Mills Park,10817.065701907726,Kanata
150,-75.9138783410889,45.32954474028756,-8450.808850808358,5031.579466171919,Weslock Park,10812.861971788012,Kanata
151,-75.87790184128804,45.290987888077595,-8446.803910874025,5027.299655576613,Frank MacDonald Fastball Diamond,10604.056932219084,Kanata
152,-75.84642211423208,45.27389951518977,-8443.29955617843,5025.402846186064,Crownridge Park,10423.26731493904,Kanata
153,-75.90677913013867,45.30503620703548,-8450.018559546166,5028.859018980938,Rowe Park,10098.558584285907,Kanata
154,-75.89896040742117,45.29230385867013,-8449.148171514533,5027.445728312385,Robert Barr Field,10037.688857998572,Kanata
155,-75.91125753111204,45.328771031962155,-8450.517099620924,5031.493584547799,Holly Acres Park,9128.607630339278,Kanata
156,-75.9696452482851,45.36358140108183,-8457.016878684346,5035.357535520083,Weatherly Park,9128.19627058821,Kanata
157,-75.90901098035927,45.30950819875448,-8450.267011344575,5029.3554100617475,Landmark Cinemas 24 Kanata,8930.767373503835,Kanata
158,-75.88279345972947,45.293019404185145,-8447.348450730544,5027.525153864551,Graham Ball Softball Diamond,8678.628972027656,Kanata
159,-75.92386434639575,45.29244553634234,-8451.92050290512,5027.461454534,Kanata Academy,8490.337276681137,Kanata
160,-75.87121696382455,45.29605936870183,-8446.059743629912,5027.862589925903,Appaloosa Park,8399.863656623094,Kanata
161,-75.90443474602554,45.3288860442113,-8449.75758036231,5031.506350907454,Lytle Park (Kanata),8341.399347395341,Kanata
162,-75.93456634374532,45.31609555534165,-8453.111859952072,5030.086606642923,Broughton Park,8179.859005658642,Kanata
163,-75.90187414194311,45.328592266978895,-8449.472531355248,5031.473741634657,Beaverbrook Pool Park,8123.389351206393,Kanata
164,-75.89123302157783,45.306569446994594,-8448.287951195065,5029.0292086164,Shearer Park,8011.069074555966,Kanata
165,-75.93492040505669,45.30490129445237,-8453.151274411315,5028.844043684213,Arcadia Park,7749.990688915436,Kanata
166,-75.9050452351419,45.30294809730002,-8449.825540621232,5028.627238800302,Dorey Park,7649.386696250778,Kanata
167,-75.8807326449665,45.30399545407314,-8447.119038770315,5028.743495402118,Irwin Gate Park,7630.653495085614,Kanata
168,-75.88657305756259,45.2768999525366,-8447.769199340924,5025.735894731563,Blackstone Park,7488.49690098106,Kanata
169,-75.89725835042766,45.29346564355809,-8448.958696827958,5027.5746864349485,Pat O'Kane,7457.496546272227,Kanata
170,-75.90166010772211,45.29426259761535,-8449.448704851733,5027.663148335304,Kanata Recreation Centre,7311.198796528721,Kanata
171,-75.9122728585523,45.33363832117678,-8450.630126886901,5032.033853650622,Lawren Harris Park,7115.077130539379,Kanata
172,-75.86564599675326,45.28511900257546,-8445.439578004569,5026.648209285877,Pony Park,6860.740092552438,Kanata
173,-75.89567602722136,45.330452843759595,-8448.782551026308,5031.680265657315,Monk Meadow Park,6782.655777500779,Kanata
174,-75.9026639997694,45.293592343484086,-8449.56045911833,5027.588750126733,Carp River North,6581.493597537688,Kanata
175,-75.90672258719431,45.31977633841175,-8450.012265129057,5030.495173563704,Escarpment Park (Knudson),6577.462962673564,Kanata
176,-75.89711658003452,45.31579855345967,-8448.942914806023,5030.053639434023,Robert Gray Park,6401.099946492408,Kanata
177,-75.90486677185852,45.305495973629554,-8449.805673910063,5028.91005307288,Davis Park,6097.065953658321,Kanata
178,-75.92340906503854,45.351163086605965,-8451.869820529155,5033.9791026132625,McKinley Park,5920.080334301102,Kanata
179,-75.90729590547211,45.29620965054644,-8450.07608749306,5027.879271210654,West Softball Diamond,5886.1161715843655,Kanata
180,-75.8960785111903,45.32552702951486,-8448.827355944215,5031.13350027615,Casgrain Park,5833.411587208007,Kanata
181,-75.90101625919236,45.29247178783483,-8449.377030989552,5027.464368449666,Carp River South,5820.894662178294,Kanata
182,-75.95028133118278,45.35014958390849,-8454.861268068598,5033.866603813843,Louis Turner Park,5813.458090003436,Kanata
183,-75.90387894980866,45.29720844385522,-8449.69570857165,5027.99013726793,Kanata Walter Baker East,5623.630505344698,Kanata
184,-75.85615935552121,45.288197930687566,-8444.383515615977,5026.98997030632,#2 - South,5609.027439602961,Kanata
185,-75.9044220953535,45.29675085938164,-8449.756172076846,5027.939345391362,Kanata Walter Baker West,5583.6475098728515,Kanata
186,-75.85930679590409,45.285390952147154,-8444.73389182684,5026.678395688334,Ball Diamond,5563.758363031752,Kanata
187,-75.94022410632955,45.318118580558945,-8453.741687740712,5030.311162442043,Richardson Heritage Park,5536.811545550742,Kanata
188,-75.90551969994871,45.29576769377671,-8449.87835851799,5027.830214009215,Kanata Walter Baker South - David Ireland,5528.194113161396,Kanata
189,-75.9041746645475,45.298343451883156,-8449.728627832092,5028.11612315903,Mike Channing Softball Diamond,5476.111126398977,Kanata
190,-75.89292981176578,45.31159988439405,-8448.476839575578,5029.587587167739,Beaufort Park,5198.850082982096,Kanata
191,-75.89265861060177,45.32019984777252,-8448.446649190799,5030.54218310275,Billy Bishop Park,5068.1207362368405,Kanata
192,-75.89184725032646,45.32587870133875,-8448.356327753592,5031.172535848602,Elisha Scharf Park,4994.610198731207,Kanata
193,-75.85649273577475,45.28896088506356,-8444.420627839181,5027.074658242055,#1 - North (Clay Wheaton Softball Diamond),4947.108981153111,Kanata
194,-75.89111728331841,45.32545195417843,-8448.275067096289,5031.125166913806,Armstrong Park (Kanata),4696.523814075381,Kanata
195,-75.89130436851083,45.28206942231666,-8448.295893606994,5026.309705877149,Lee Boltwood Park,4643.58400786089,Kanata
196,-75.91773894567919,45.348124599584956,-8451.238617171954,5033.64183055393,Brookstreet Hotel,4631.072470597569,Kanata
197,-75.89564558955257,45.3213979918055,-8448.779162674582,5030.67517709041,Mlacak Centre,4314.691817173329,Kanata
198,-75.92675509988379,45.31784779148959,-8452.242304474163,5030.281104855345,Tanmount Park,4145.132776941588,Kanata
199,-75.89610990005396,45.32056374446708,-8448.830850183906,5030.582575635846,March Tennis Club,4111.841001371895,Kanata
200,-75.90094103042524,45.29864847257799,-8449.368656447969,5028.149980456156,Gesner Court Park,4046.222860462657,Kanata
201,-75.89169226927841,45.29337481880868,-8448.33907510834,5027.564604887763,Gowrie Park,3945.3405004829374,Kanata
202,-75.93385528171127,45.35538459464426,-8453.032703815381,5034.447690005513,Old March Town Hall Park,3852.011940811612,Kanata
203,-75.89423053268742,45.28471972315818,-8448.621637129296,5026.603889270558,Susanna Kemp Park,3678.6024997588424,Kanata
204,-75.89120245315179,45.31907944407535,-8448.28454828731,5030.417818292363,Ernest Smith Park,3572.753793531899,Kanata
205,-75.905024473137,45.297830770495196,-8449.823229374084,5028.059215524967,Scott ToKessey Baseball Diamond,3258.137756117525,Kanata
206,-75.89909420632871,45.31143225197627,-8449.163066142719,5029.568979969366,Kanata Leisure Centre and Wave Pool,3242.2863743928524,Kanata
207,-75.89328472940312,45.31537234509639,-8448.516349361884,5030.0063303056995,Comfort Inn Ottawa West - Kanata,3203.3128613863128,Kanata
208,-75.90685847412428,45.310290980926005,-8450.027392197988,5029.442298882786,Upper Room Home Furnishings,3202.3671178591712,Kanata
209,-75.89974175362151,45.33014656707872,-8449.2351517549,5031.646268945738,Tom Thomson Park,3176.2066793158565,Kanata
210,-75.92906071437304,45.348783891235364,-8452.49896778472,5033.7150119271255,Allenby Park,3166.033234512578,Kanata
211,-75.93092694379648,45.35202379418203,-8452.706718310368,5034.074641154206,Gateshead Park,3059.739195927897,Kanata
212,-75.94217799241189,45.355924141280255,-8453.959196293283,5034.507579682108,Dunollie Park,2991.590729354008,Kanata
213,-75.8853005180021,45.29605333303208,-8447.62753896451,5027.861919966561,Morrena Park,2967.5164557031194,Kanata
214,-75.91041310241349,45.32817390640469,-8450.423096973771,5031.427303610921,Borduas Court Parkette,2831.515372731004,Kanata
215,-75.89498021773234,45.29024483079844,-8448.705092818182,5027.217176218627,Nairn Park,2628.454527337579,Kanata
216,-75.88391616566504,45.29360464381041,-8447.473431477998,5027.5901154629555,Jack Charron Arena (Kanata),2606.506520974721,Kanata
217,-75.88428366211319,45.29502167585616,-8447.514341550102,5027.747406020034,Glen Cairn Tennis Club,2515.4097385752393,Kanata
218,-75.89490331995047,45.31052460708482,-8448.696532480206,5029.468231386415,Byrd Park,2453.1164436600475,Kanata
219,-75.89269910527636,45.29495698380544,-8448.45115709847,5027.740225202404,Seabrooke Park,2359.6876079468093,Kanata
220,-75.91929205859115,45.30888507655517,-8451.411511254426,5029.286243497624,Kanata Ford,2123.678094204051,Kanata
221,-75.91925146072812,45.31377017438068,-8451.406991859714,5029.828489356255,Star Park,1947.1835260398045,Kanata
222,-75.87640258733686,45.293297529625534,-8446.637012424926,5027.556025788434,East Diamond,1869.7160411911666,Kanata
223,-75.88492331302356,45.296147039446545,-8447.585548129096,5027.872321378566,Glen Cairn Community Centre,1756.2706756639066,Kanata
224,-75.89177430121529,45.328756603151334,-8448.348206985587,5031.491982949798,Penfield Parkette,1682.3102976828575,Kanata
225,-75.91181594359377,45.30906171367382,-8450.579262656802,5029.305850217794,Pro Hockey Life,1638.699124771331,Kanata
226,-75.8885658924762,45.32209702762216,-8447.991043716342,5030.75277006606,Ontario Provincial Police - Ottawa Detachment,1618.1308800516802,Kanata
227,-75.89536884959573,45.32189129627011,-8448.748355705846,5030.729933885982,Ottawa Public Library - Beaverbrook Branch,1587.2684044828172,Kanata
